Gender,Height,Weight
Male,1.72,72.37
Male,1.63,71.12
Male,1.75,74.72
Male,1.73,80.57
Male,1.95,107.11
Male,1.8,89.46
Male,1.79,88.99
Male,1.77,90.88
Male,1.87,97.6
Male,1.83,94.66
Male,1.68,84.75
Male,1.7,81.02
Male,1.81,95.35
Male,1.69,70.65
Male,1.83,92.36
Male,1.87,94.2
Male,1.75,91.57
Male,1.85,96.05
Male,1.88,102.21
Male,1.84,79.46
Male,1.77,83.53
Male,1.58,64.52
Male,1.7,77.9
Male,1.69,87.07
Male,1.79,81.0
Male,1.78,85.44
Male,1.8,93.71
Male,1.78,91.34
Male,1.81,91.85
Male,1.65,72.68
Male,1.59,67.18
Male,1.72,79.58
Male,1.85,101.74
Male,1.74,82.64
Male,1.66,72.05
Male,1.62,67.55
Male,1.83,92.55
Male,1.78,97.02
Male,1.79,86.56
Male,1.86,96.81
Male,1.76,87.58
Male,1.78,90.26
Male,1.8,92.47
Male,1.8,93.3
Male,1.79,83.38
Male,1.77,92.24
Male,1.75,92.64
Male,1.91,101.74
Male,1.78,85.63
Male,1.84,94.18
Male,1.82,93.87
Male,1.85,87.06
Male,1.81,92.83
Male,1.75,87.48
Male,1.71,89.6
Male,1.82,90.67
Male,1.75,85.03
Male,1.68,75.58
Male,1.77,82.73
Male,1.67,72.56
Male,1.62,70.76
Male,1.67,70.89
Male,1.75,77.92
Male,1.69,75.93
Male,1.76,94.79
Male,1.73,83.97
Male,1.75,78.44
Male,1.82,91.87
Male,1.65,77.06
Male,1.81,92.25
Male,1.72,79.68
Male,1.66,73.79
Male,1.68,80.89
Male,1.62,67.73
Male,1.76,78.85
Male,1.88,95.09
Male,1.78,86.58
Male,1.63,66.86
Male,1.7,87.03
Male,1.77,88.2
Male,1.76,90.24
Male,1.72,81.32
Male,1.64,76.67
Male,1.62,64.57
Male,1.81,96.5
Male,1.82,89.09
Male,1.7,77.9
Male,1.59,63.52
Male,1.79,91.29
Male,1.7,78.96
Male,1.94,104.01
Male,1.82,96.56
Male,1.75,88.37
Male,1.81,101.77
Male,1.82,95.28
Male,1.73,86.9
Male,1.77,79.02
Male,1.96,112.99
Male,1.71,82.68
Male,1.7,73.29
Male,1.68,77.47
Male,1.73,77.8
Male,1.82,87.27
Male,1.72,80.85
Male,1.74,85.54
Male,1.67,86.19
Male,1.94,110.34
Male,1.79,97.15
Male,1.56,61.9
Male,1.77,90.14
Male,1.62,70.39
Male,1.71,79.65
Male,1.76,87.29
Male,1.76,84.51
Male,1.71,83.32
Male,1.72,86.06
Male,1.75,83.06
Male,1.68,66.31
Male,1.71,82.99
Male,1.74,92.84
Male,1.72,79.81
Male,1.82,89.14
Male,1.71,82.8
Male,1.75,83.81
Male,1.77,83.51
Male,1.74,80.99
Male,1.79,82.18
Male,1.77,90.64
Male,1.64,75.8
Male,1.77,93.71
Male,1.8,90.24
Male,1.73,86.11
Male,1.7,83.12
Male,1.69,75.05
Male,1.79,84.95
Male,1.89,100.85
Male,1.76,78.6
Male,1.76,85.72
Male,1.89,96.91
Male,1.77,87.87
Male,1.75,79.11
Male,1.8,92.17
Male,1.89,92.72
Male,1.81,90.19
Male,1.83,92.25
Male,1.61,66.88
Male,1.73,82.4
Male,1.75,86.36
Male,1.75,85.43
Male,1.7,78.26
Male,1.58,63.71
Male,1.86,100.6
Male,1.76,78.37
Male,1.75,89.03
Male,1.68,74.15
Male,1.8,91.33
Male,1.87,90.22
Male,1.85,91.17
Male,1.78,89.33
Male,1.72,84.79
Male,1.65,71.23
Male,1.77,82.19
Male,1.84,85.81
Male,1.85,95.28
Male,1.79,89.23
Male,1.88,98.71
Male,1.67,76.96
Male,1.71,83.56
Male,1.69,82.51
Male,1.76,79.18
Male,1.89,104.13
Male,1.77,87.47
Male,1.79,90.67
Male,1.73,77.77
Male,1.8,86.49
Male,1.82,89.55
Male,1.72,83.32
Male,1.79,87.69
Male,1.75,82.29
Male,1.67,74.62
Male,1.77,87.75
Male,1.69,78.16
Male,1.73,88.45
Male,1.86,92.11
Male,1.56,58.39
Male,1.75,80.31
Male,1.77,81.49
Male,1.84,92.53
Male,1.74,80.78
Male,1.85,91.1
Male,1.74,84.16
Male,1.75,88.12
Male,1.8,90.56
Male,1.86,100.44
Male,1.69,85.36
Male,1.71,78.53
Male,1.88,91.27
Male,1.78,86.86
Male,1.66,75.23
Male,1.76,92.35
Male,1.89,96.23
Male,1.71,71.87
Male,1.78,92.89
Male,1.67,71.76
Male,1.77,82.4
Male,1.65,78.39
Male,1.68,76.2
Male,1.69,72.42
Male,1.69,77.88
Male,1.82,94.81
Male,1.68,73.79
Male,1.83,96.7
Male,1.71,83.79
Male,1.76,79.93
Male,1.7,75.46
Male,1.86,91.36
Male,1.74,86.65
Male,1.82,88.46
Male,1.81,96.15
Male,1.7,76.16
Male,1.81,97.59
Male,1.67,77.37
Male,1.71,88.66
Male,1.67,73.98
Male,1.86,101.55
Male,1.66,74.86
Male,1.66,70.89
Male,1.84,90.71
Male,1.7,79.92
Male,1.69,81.22
Male,1.75,80.23
Male,1.83,93.71
Male,1.9,97.63
Male,1.82,90.41
Male,1.68,78.2
Male,1.75,87.13
Male,1.65,66.84
Male,1.81,83.53
Male,1.71,78.5
Male,1.75,78.64
Male,1.81,82.11
Male,1.62,73.59
Male,1.78,83.36
Male,1.77,93.73
Male,1.65,75.89
Male,1.82,95.4
Male,1.85,96.52
Male,1.69,76.75
Male,1.77,77.74
Male,1.63,74.6
Male,1.84,96.14
Male,1.81,94.57
Male,1.75,79.9
Male,1.92,99.29
Male,1.7,80.55
Male,1.86,88.43
Male,1.67,79.63
Male,1.75,79.19
Male,1.76,84.46
Male,1.73,78.88
Male,1.76,85.45
Male,1.74,90.67
Male,1.8,86.0
Male,1.8,93.75
Male,1.77,85.58
Male,1.9,112.88
Male,1.74,83.34
Male,1.79,89.09
Male,1.71,76.44
Male,1.65,80.88
Male,1.8,89.06
Male,1.8,89.04
Male,1.84,90.24
Male,1.79,93.2
Male,1.92,108.56
Male,1.65,77.14
Male,1.76,86.82
Male,1.73,84.97
Male,1.83,97.65
Male,1.83,92.74
Male,1.88,103.08
Male,1.67,82.27
Male,1.86,90.72
Male,1.87,89.63
Male,1.64,78.92
Male,1.68,82.55
Male,1.68,80.59
Male,1.74,81.28
Male,1.71,82.99
Male,1.74,83.59
Male,1.82,104.16
Male,1.82,90.63
Male,1.74,83.07
Male,1.84,92.88
Male,1.77,84.69
Male,1.69,76.22
Male,1.73,81.72
Male,1.79,85.47
Male,1.71,75.88
Male,1.82,87.74
Male,1.69,82.88
Male,1.73,86.29
Male,1.73,82.37
Male,1.66,83.36
Male,1.77,84.56
Male,1.67,77.43
Male,1.8,97.55
Male,1.82,88.67
Male,1.88,101.43
Male,1.83,97.73
Male,1.68,76.41
Male,1.75,89.07
Male,1.74,83.31
Male,1.65,74.54
Male,1.87,101.43
Male,1.77,79.96
Male,1.75,82.01
Male,1.72,76.45
Male,1.7,79.31
Male,1.77,85.32
Male,1.79,90.44
Male,1.67,78.57
Male,1.65,74.13
Male,1.91,103.98
Male,1.72,75.45
Male,1.78,93.74
Male,1.87,97.98
Male,1.78,87.33
Male,1.83,82.21
Male,1.82,94.22
Male,1.73,86.4
Male,1.75,85.63
Male,1.75,90.55
Male,1.77,88.69
Male,1.68,75.32
Male,1.64,74.72
Male,1.81,92.53
Male,1.79,84.93
Male,1.73,76.85
Male,1.7,79.73
Male,1.82,94.33
Male,1.82,89.78
Male,1.71,87.36
Male,1.67,73.94
Male,1.76,92.97
Male,1.69,76.12
Male,1.72,78.65
Male,1.86,93.46
Male,1.76,84.1
Male,1.87,90.5
Male,1.77,89.52
Male,1.67,74.51
Male,1.92,93.67
Male,1.67,81.87
Male,1.79,90.3
Male,1.83,88.71
Male,1.8,87.43
Male,1.84,102.35
Male,1.53,69.78
Male,1.82,87.55
Male,1.74,74.11
Male,1.79,85.05
Male,1.78,99.73
Male,1.71,79.45
Male,1.7,79.4
Male,1.68,73.72
Male,1.66,76.83
Male,1.74,88.42
Male,1.77,79.75
Male,1.88,99.13
Male,1.73,84.0
Male,1.77,90.82
Male,1.74,87.24
Male,1.75,84.52
Male,1.74,84.53
Male,1.78,83.52
Male,1.67,71.13
Male,1.68,74.31
Male,1.72,80.59
Male,1.74,82.63
Male,1.85,97.73
Male,1.75,77.75
Male,1.89,95.42
Male,1.8,84.49
Male,1.78,88.18
Male,1.76,79.09
Male,1.8,88.9
Male,1.62,75.16
Male,1.81,87.92
Male,1.76,88.28
Male,1.82,92.37
Male,1.82,87.34
Male,1.65,69.31
Male,1.68,80.87
Male,1.73,80.77
Male,1.72,81.25
Male,1.64,75.05
Male,1.83,92.99
Male,1.82,92.33
Male,1.74,77.13
Male,1.62,73.94
Male,1.73,80.26
Male,1.75,80.26
Male,1.82,94.25
Male,1.77,89.56
Male,1.68,68.05
Male,1.71,81.83
Male,1.83,92.36
Male,1.7,80.47
Male,1.72,79.78
Male,1.75,88.16
Male,1.9,102.92
Male,1.8,93.57
Male,1.8,88.56
Male,1.74,89.36
Male,1.65,69.9
Male,1.78,84.3
Male,1.83,93.59
Male,1.79,81.39
Male,1.74,88.17
Male,1.7,80.53
Male,1.8,88.89
Male,1.72,81.33
Male,1.69,78.15
Male,1.59,63.58
Male,1.7,85.15
Male,1.7,75.29
Male,1.78,85.28
Male,1.76,83.05
Male,1.81,92.75
Male,1.82,95.98
Male,1.8,81.36
Male,1.83,97.38
Male,1.64,66.53
Male,1.72,80.81
Male,1.79,89.76
Male,1.82,92.86
Male,1.78,90.47
Male,1.63,73.04
Male,1.76,81.51
Male,1.75,89.41
Male,1.69,75.35
Male,1.71,82.94
Male,1.83,93.81
Male,1.85,94.01
Male,1.66,78.22
Male,1.82,95.78
Male,1.67,73.7
Male,1.73,77.08
Male,1.84,90.18
Male,1.76,82.0
Male,1.67,71.53
Male,1.62,75.91
Male,1.71,80.36
Male,1.83,89.19
Male,1.75,83.59
Male,1.73,82.87
Male,1.76,79.4
Male,1.65,74.03
Male,1.71,80.66
Male,1.86,104.78
Male,1.67,75.73
Male,1.61,64.37
Male,1.95,109.11
Male,1.73,78.44
Male,1.66,68.17
Male,1.81,94.37
Male,1.72,84.6
Male,1.74,77.31
Male,1.71,79.06
Male,1.65,72.55
Male,1.73,81.7
Male,1.85,92.81
Male,1.72,82.49
Male,1.82,95.93
Male,1.68,82.06
Male,1.91,100.91
Male,1.61,71.09
Male,1.71,74.15
Male,1.72,76.67
Male,1.69,78.37
Male,1.71,88.1
Male,1.82,91.93
Male,1.73,74.89
Male,1.86,102.18
Male,1.96,109.07
Male,1.59,69.28
Male,1.77,92.21
Male,1.92,100.13
Male,1.6,63.74
Male,1.95,105.76
Male,1.7,76.9
Male,1.63,66.33
Male,1.77,86.81
Male,1.81,83.39
Male,1.72,91.13
Male,1.86,93.78
Male,1.82,81.54
Male,1.72,86.33
Male,1.84,103.09
Male,1.66,72.91
Male,1.77,94.29
Male,1.75,76.05
Male,1.91,99.12
Male,1.84,95.01
Male,1.76,96.29
Male,1.65,67.97
Male,1.76,90.51
Male,1.7,84.79
Male,1.8,82.12
Male,1.85,86.59
Male,1.82,90.1
Male,1.55,68.43
Male,1.72,80.3
Male,1.74,84.65
Male,1.76,87.56
Male,1.73,76.51
Male,1.76,93.24
Male,1.73,78.27
Male,1.95,115.31
Male,1.79,81.71
Male,1.78,80.04
Male,1.67,68.58
Male,1.77,85.99
Male,1.74,75.67
Male,1.73,74.22
Male,1.8,88.1
Male,1.72,77.96
Male,1.83,85.9
Male,1.85,94.1
Male,1.68,83.43
Male,1.74,85.94
Male,1.82,83.67
Male,1.79,83.93
Male,1.67,72.12
Male,1.59,65.66
Male,1.74,85.75
Male,1.76,88.11
Male,1.62,73.34
Male,1.86,93.31
Male,1.83,90.12
Male,1.77,84.2
Male,1.74,82.05
Male,1.88,98.49
Male,1.72,77.69
Male,1.85,102.31
Male,1.62,72.01
Male,1.82,94.12
Male,1.72,91.22
Male,1.82,100.22
Male,1.69,83.69
Male,1.91,100.71
Male,1.8,84.63
Male,1.71,81.98
Male,1.83,88.47
Male,1.76,86.28
Male,1.76,86.34
Male,1.76,81.76
Male,1.7,78.15
Male,1.81,90.28
Male,1.78,89.11
Male,1.77,81.05
Male,1.64,73.32
Male,1.85,92.63
Male,1.81,91.1
Male,1.6,69.83
Male,1.69,78.92
Male,1.77,83.75
Male,1.78,86.48
Male,1.77,82.87
Male,1.72,77.47
Male,1.71,79.19
Male,1.8,82.62
Male,1.85,100.59
Male,1.58,68.37
Male,1.61,64.48
Male,1.78,91.5
Male,1.75,92.73
Male,1.78,85.96
Male,1.69,79.0
Male,1.78,88.98
Male,1.63,74.61
Male,1.68,72.23
Male,1.79,92.66
Male,1.86,93.49
Male,1.7,71.01
Male,1.81,90.57
Male,1.76,73.61
Male,1.95,108.72
Male,1.75,88.63
Male,1.55,66.8
Male,1.82,91.93
Male,1.66,77.35
Male,1.71,71.72
Male,1.9,104.06
Male,1.65,70.28
Male,1.72,81.49
Male,1.74,85.4
Male,1.75,87.89
Male,1.78,86.51
Male,1.72,89.13
Male,1.74,78.43
Male,1.72,77.84
Male,1.76,87.01
Male,1.82,92.2
Male,1.88,101.36
Male,1.77,84.48
Male,1.69,87.02
Male,1.68,70.12
Male,1.71,82.83
Male,1.94,104.69
Male,1.77,83.69
Male,1.78,90.95
Male,1.88,100.98
Male,1.75,78.52
Male,1.79,90.03
Male,1.65,69.53
Male,1.66,76.54
Male,1.78,84.67
Male,1.72,81.61
Male,1.75,90.54
Male,1.73,76.0
Male,1.75,84.85
Male,1.73,83.84
Male,1.7,76.86
Male,1.66,75.73
Male,1.68,80.17
Male,1.75,88.92
Male,1.77,85.39
Male,1.58,67.69
Male,1.71,75.78
Male,1.66,73.1
Male,1.76,85.63
Male,1.68,73.57
Male,1.75,89.98
Male,1.73,84.78
Male,1.85,95.42
Male,1.81,86.09
Male,1.8,95.03
Male,1.77,81.71
Male,1.79,87.59
Male,1.72,73.28
Male,1.76,83.53
Male,1.76,81.78
Male,1.73,85.85
Male,1.87,98.42
Male,1.83,94.14
Male,1.84,96.26
Male,1.77,85.97
Male,1.81,85.8
Male,1.71,85.25
Male,1.62,77.0
Male,1.82,94.5
Male,1.89,98.72
Male,1.74,76.14
Male,1.73,77.88
Male,1.6,59.78
Male,1.75,86.25
Male,1.83,95.22
Male,1.76,81.97
Male,1.8,88.11
Male,1.8,87.49
Male,1.86,93.81
Male,1.76,82.75
Male,1.78,88.94
Male,1.81,89.82
Male,1.67,73.65
Male,1.71,73.35
Male,1.84,98.6
Male,1.76,79.33
Male,1.88,98.51
Male,1.77,82.38
Male,1.74,82.27
Male,1.88,94.36
Male,1.83,90.24
Male,1.74,83.76
Male,1.7,64.26
Male,1.76,81.45
Male,1.83,90.32
Male,1.81,90.34
Male,1.71,79.0
Male,1.67,70.08
Male,1.67,75.09
Male,1.67,73.61
Male,1.75,83.32
Male,1.64,66.7
Male,1.71,81.34
Male,1.81,90.66
Male,1.76,92.01
Male,1.78,80.13
Male,1.69,79.37
Male,1.84,95.58
Male,1.78,85.15
Male,1.74,87.35
Male,1.62,72.4
Male,1.84,98.37
Male,1.67,84.38
Male,1.88,97.97
Male,1.77,82.98
Male,1.83,88.34
Male,1.75,82.87
Male,1.74,79.4
Male,1.78,94.08
Male,1.67,79.79
Male,1.68,79.95
Male,1.72,83.79
Male,1.73,88.93
Male,1.85,95.17
Male,1.75,86.24
Male,1.7,82.88
Male,1.8,89.51
Male,1.72,78.41
Male,1.85,94.12
Male,1.69,77.78
Male,1.64,65.95
Male,1.78,90.18
Male,1.76,89.52
Male,1.81,88.69
Male,1.83,98.68
Male,1.75,87.32
Male,1.65,74.39
Male,1.78,88.91
Male,1.73,82.18
Male,1.86,95.9
Male,1.8,89.52
Male,1.75,86.09
Male,1.67,81.87
Male,1.82,93.69
Male,1.85,101.58
Male,1.72,79.59
Male,1.78,92.53
Male,1.86,98.04
Male,1.77,91.46
Male,1.77,89.65
Male,1.77,90.24
Male,1.77,89.18
Male,1.59,72.41
Male,1.82,90.97
Male,1.79,90.35
Male,1.73,83.5
Male,1.78,84.03
Male,1.77,92.1
Male,1.74,80.88
Male,1.57,62.44
Male,1.7,84.77
Male,1.65,72.17
Male,1.74,88.99
Male,1.69,75.72
Male,1.73,85.01
Male,1.71,76.52
Male,1.64,83.65
Male,1.75,84.82
Male,1.73,80.95
Male,1.92,101.42
Male,1.67,77.53
Male,1.8,89.87
Male,1.72,80.85
Male,1.97,109.79
Male,1.73,84.41
Male,1.8,89.25
Male,1.72,69.35
Male,1.73,76.8
Male,1.74,82.61
Male,1.73,84.86
Male,1.8,92.85
Male,1.86,105.58
Male,1.64,80.26
Male,1.65,71.75
Male,1.76,84.22
Male,1.74,83.38
Male,1.76,93.59
Male,1.84,95.69
Male,1.7,70.8
Male,1.72,81.21
Male,1.75,89.24
Male,1.71,87.47
Male,1.79,81.36
Male,1.79,95.07
Male,1.74,91.53
Male,1.8,87.45
Male,1.8,86.52
Male,1.72,81.11
Male,1.82,99.97
Male,1.85,90.31
Male,1.81,93.08
Male,1.85,90.63
Male,1.67,76.05
Male,1.75,84.34
Male,1.74,93.67
Male,1.72,80.31
Male,1.83,96.16
Male,1.67,79.91
Male,1.7,88.63
Male,1.79,80.28
Male,1.71,77.59
Male,1.79,93.32
Male,1.84,94.41
Male,1.79,89.38
Male,1.78,88.31
Male,1.81,93.53
Male,1.61,71.13
Male,1.72,76.87
Male,1.7,76.62
Male,1.66,79.57
Male,1.66,80.57
Male,1.75,84.76
Male,1.8,82.68
Male,1.68,71.04
Male,1.63,77.04
Male,1.68,78.87
Male,1.68,78.08
Male,1.8,100.27
Male,1.75,86.25
Male,1.75,86.67
Male,1.62,73.36
Male,1.74,80.18
Male,1.83,97.31
Male,1.85,97.3
Male,1.72,76.58
Male,1.72,79.67
Male,1.74,92.08
Male,1.78,92.26
Male,1.72,87.14
Male,1.81,82.63
Male,1.86,102.15
Male,1.52,53.43
Male,1.8,97.95
Male,1.65,67.72
Male,1.75,85.39
Male,1.78,90.64
Male,1.71,73.85
Male,1.85,102.85
Male,1.74,84.69
Male,1.68,68.04
Male,1.76,85.8
Male,1.76,83.6
Male,1.77,94.54
Male,1.71,78.07
Male,1.87,96.38
Male,1.74,88.05
Male,1.69,76.77
Male,1.76,90.98
Male,1.75,78.03
Male,1.81,95.02
Male,1.79,98.21
Male,1.67,71.42
Male,1.69,76.32
Male,1.75,88.29
Male,1.85,100.28
Male,1.76,91.62
Male,1.73,78.63
Male,1.72,83.49
Male,1.64,72.88
Male,1.7,83.38
Male,1.74,83.46
Male,1.71,81.39
Male,1.83,82.86
Male,1.77,86.1
Male,1.77,90.57
Male,1.69,69.57
Male,1.74,86.41
Male,1.82,96.39
Male,1.72,84.54
Male,1.7,74.96
Male,1.72,78.88
Male,1.79,81.95
Male,1.57,65.05
Male,1.75,82.53
Male,1.72,81.37
Male,1.78,90.59
Male,1.71,81.12
Male,1.71,82.04
Male,1.75,88.52
Male,1.74,81.98
Male,1.81,95.56
Male,1.78,83.47
Male,1.71,79.53
Male,1.79,89.5
Male,1.77,85.51
Male,1.65,83.4
Male,1.87,105.1
Male,1.76,88.53
Male,1.72,78.96
Male,1.84,96.75
Male,1.75,85.19
Male,1.8,94.91
Male,1.64,73.67
Male,1.75,79.99
Male,1.72,80.99
Male,1.95,109.63
Male,1.72,82.12
Male,1.6,70.22
Male,1.74,79.48
Male,1.82,87.12
Male,1.74,79.58
Male,1.69,75.0
Male,1.73,84.84
Male,1.79,92.32
Male,1.73,80.3
Male,1.81,90.37
Male,1.73,78.85
Male,1.76,83.68
Male,1.77,89.06
Male,1.82,86.02
Male,1.72,90.48
Male,1.69,75.35
Male,1.76,84.55
Male,1.72,81.55
Male,1.81,95.99
Male,1.91,109.06
Male,1.73,79.32
Male,1.7,79.88
Male,1.74,86.24
Male,1.69,76.97
Male,1.84,96.72
Male,1.66,69.05
Male,1.71,70.54
Male,1.65,69.46
Male,1.62,70.16
Male,1.66,79.34
Male,1.7,72.66
Male,1.71,88.46
Male,1.65,71.47
Male,1.72,83.92
Male,1.71,81.03
Male,1.73,79.33
Male,1.71,80.08
Male,1.78,94.47
Male,1.73,84.16
Male,1.74,82.42
Male,1.83,97.54
Male,1.76,76.12
Male,1.77,91.99
Male,1.74,81.81
Male,1.75,80.12
Male,1.87,104.12
Male,1.74,88.85
Male,1.73,83.04
Male,1.81,89.08
Male,1.81,87.4
Male,1.71,76.29
Male,1.74,80.82
Male,1.76,91.92
Male,1.76,79.8
Male,1.65,74.24
Male,1.79,86.2
Male,1.78,87.34
Male,1.74,82.72
Male,1.74,75.35
Male,1.81,91.98
Male,1.73,81.37
Male,1.66,79.04
Male,1.75,86.15
Male,1.77,84.78
Male,1.82,95.82
Male,1.68,79.69
Male,1.72,89.19
Male,1.7,82.36
Male,1.71,77.84
Male,1.74,78.27
Male,1.9,99.27
Male,1.63,71.57
Male,1.74,87.07
Male,1.84,96.6
Male,1.84,100.86
Male,1.64,71.71
Male,1.82,92.0
Male,1.77,80.73
Male,1.73,83.47
Male,1.78,81.52
Male,1.79,83.63
Male,1.71,86.32
Male,1.65,69.68
Male,1.79,91.84
Male,1.75,87.02
Male,1.81,82.92
Male,1.8,84.73
Male,1.73,77.66
Male,1.88,95.78
Male,1.68,81.7
Male,1.66,85.92
Male,1.78,79.46
Male,1.48,55.04
Male,1.84,91.59
Male,1.71,74.96
Male,1.7,75.12
Male,1.73,84.78
Male,1.73,81.16
Male,1.74,76.91
Male,1.83,93.21
Male,1.71,79.79
Male,1.85,92.28
Male,1.6,63.11
Male,1.69,86.11
Male,1.85,100.93
Male,1.89,102.3
Male,1.76,76.92
Male,1.85,91.48
Male,1.79,87.08
Male,1.83,85.7
Male,1.79,82.1
Male,1.82,97.66
Male,1.72,76.45
Male,1.71,84.5
Male,1.85,86.34
Male,1.72,74.89
Male,1.57,66.4
Male,1.76,81.56
Male,1.67,68.78
Male,1.67,72.63
Male,1.77,84.52
Male,1.7,75.58
Male,1.72,87.68
Male,1.9,97.29
Male,1.87,85.67
Male,1.67,77.14
Male,1.71,82.86
Male,1.79,87.97
Male,1.8,89.99
Male,1.81,92.7
Male,1.7,74.25
Male,1.76,84.04
Male,1.6,61.52
Male,1.7,82.81
Male,1.81,96.82
Male,1.69,78.02
Male,1.74,88.47
Male,1.78,82.53
Male,1.77,94.78
Male,1.8,87.1
Male,1.81,92.64
Male,1.9,96.76
Male,1.83,90.49
Male,1.69,79.69
Male,1.67,87.49
Male,1.72,87.16
Male,1.81,95.46
Male,1.86,97.24
Male,1.73,81.22
Male,1.72,82.66
Male,1.7,84.51
Male,1.67,82.13
Male,1.66,75.09
Male,1.79,83.38
Male,1.7,76.24
Male,1.71,83.39
Male,1.75,90.09
Male,1.7,79.0
Male,1.65,72.79
Male,1.85,102.5
Male,1.79,92.43
Male,1.74,83.18
Male,1.73,81.18
Male,1.82,96.36
Male,1.78,87.9
Male,1.72,84.98
Male,1.8,85.59
Male,1.84,102.23
Male,1.78,92.2
Male,1.69,79.93
Male,1.79,86.33
Male,1.81,90.18
Male,1.59,69.33
Male,1.83,85.56
Male,1.72,78.37
Male,1.79,88.98
Male,1.74,85.33
Male,1.82,95.22
Male,1.83,89.15
Male,1.75,83.94
Male,1.68,75.92
Male,1.88,92.88
Male,1.64,71.47
Male,1.83,99.43
Male,1.62,62.86
Male,1.66,75.49
Male,1.83,93.37
Male,1.71,76.18
Male,1.69,76.84
Male,1.82,87.99
Male,1.85,99.57
Male,1.75,84.78
Male,1.74,81.48
Male,1.79,87.84
Male,1.78,90.28
Male,1.78,89.98
Male,1.85,93.74
Male,1.69,80.59
Male,1.87,99.33
Male,1.63,72.46
Male,1.69,82.64
Male,1.79,87.4
Male,1.66,66.29
Male,1.73,83.07
Male,1.74,76.72
Male,1.69,81.86
Male,1.87,96.86
Male,1.79,87.13
Male,1.72,82.43
Male,1.79,93.44
Male,1.7,84.52
Male,1.89,101.07
Male,1.72,78.84
Male,1.71,78.32
Male,1.84,93.16
Male,1.66,78.45
Male,1.83,92.98
Male,1.73,88.06
Male,1.68,77.52
Male,1.72,77.53
Male,1.73,88.42
Male,1.62,66.74
Male,1.7,74.76
Male,1.76,88.1
Male,1.77,82.96
Male,1.84,95.65
Male,1.73,77.67
Male,1.74,78.12
Male,1.72,88.37
Male,1.68,75.97
Male,1.74,81.49
Male,1.77,85.67
Male,1.77,87.29
Male,1.8,96.46
Male,1.79,79.33
Male,1.85,101.77
Male,1.7,80.04
Male,1.79,83.18
Male,1.67,82.37
Male,1.64,69.66
Male,1.62,70.34
Male,1.8,92.52
Male,1.72,81.62
Male,1.72,84.18
Male,1.72,78.65
Male,1.85,98.29
Male,1.66,65.92
Male,1.71,80.48
Male,1.75,76.95
Male,1.79,91.88
Male,1.83,90.34
Male,1.7,75.55
Male,1.82,90.71
Male,1.77,85.08
Male,1.68,77.3
Male,1.7,78.75
Male,1.67,76.93
Male,1.88,99.74
Male,1.69,78.35
Male,1.77,88.89
Male,1.78,88.37
Male,1.82,93.28
Male,1.72,76.03
Male,1.68,75.76
Male,1.71,74.97
Male,1.75,82.72
Male,1.69,85.89
Male,1.81,88.6
Male,1.75,82.02
Male,1.66,72.92
Male,1.79,90.81
Male,1.81,85.87
Male,1.74,79.02
Male,1.86,98.46
Male,1.84,96.72
Male,1.88,99.49
Male,1.73,87.86
Male,1.65,77.84
Male,1.54,70.97
Male,1.75,87.15
Male,1.76,85.66
Male,1.65,73.04
Male,1.78,89.58
Male,1.65,63.01
Male,1.82,86.21
Male,1.84,101.99
Male,1.8,86.76
Male,1.85,99.23
Male,1.76,80.13
Male,1.75,82.7
Male,1.82,92.45
Male,1.66,77.91
Male,1.86,87.97
Male,1.75,80.35
Male,1.75,72.25
Male,1.7,90.35
Male,1.82,84.33
Male,1.79,90.22
Female,1.5,46.31
Female,1.66,64.1
Female,1.61,59.44
Female,1.64,58.14
Female,1.57,58.87
Female,1.68,71.12
Female,1.6,52.15
Female,1.67,74.88
Female,1.57,50.66
Female,1.62,47.24
Female,1.73,75.56
Female,1.57,48.19
Female,1.61,58.11
Female,1.5,46.12
Female,1.48,44.54
Female,1.54,57.57
Female,1.78,68.61
Female,1.58,52.52
Female,1.57,48.93
Female,1.6,66.04
Female,1.58,63.29
Female,1.57,55.69
Female,1.69,71.39
Female,1.66,65.79
Female,1.68,67.42
Female,1.64,60.18
Female,1.44,38.5
Female,1.59,62.84
Female,1.56,62.34
Female,1.58,56.52
Female,1.66,63.62
Female,1.55,49.12
Female,1.7,68.14
Female,1.53,53.99
Female,1.62,63.27
Female,1.61,56.98
Female,1.62,60.0
Female,1.53,59.17
Female,1.61,58.44
Female,1.54,49.77
Female,1.71,66.24
Female,1.7,72.06
Female,1.53,51.98
Female,1.63,60.39
Female,1.61,58.49
Female,1.71,69.88
Female,1.68,63.05
Female,1.64,62.9
Female,1.68,81.96
Female,1.67,67.64
Female,1.65,65.8
Female,1.64,65.61
Female,1.59,63.27
Female,1.56,58.96
Female,1.55,53.26
Female,1.61,62.37
Female,1.58,62.77
Female,1.68,64.08
Female,1.59,56.12
Female,1.69,66.04
Female,1.51,49.81
Female,1.64,72.33
Female,1.65,69.14
Female,1.56,64.15
Female,1.68,67.02
Female,1.62,59.65
Female,1.77,71.22
Female,1.71,71.19
Female,1.61,65.24
Female,1.55,44.77
Female,1.52,57.31
Female,1.63,60.88
Female,1.54,53.63
Female,1.58,65.92
Female,1.43,41.19
Female,1.71,77.49
Female,1.65,70.83
Female,1.66,63.04
Female,1.6,56.33
Female,1.5,46.69
Female,1.68,64.25
Female,1.56,60.57
Female,1.62,60.41
